id;transaction_date;quantity_sold;start_of_day;waste;waste_percentage;sales_outlet_id;product_id
4338;01.06.2019;25;37;12;67;1424;3601
4339;06.06.2019;51;87;36;58;21;3532
4340;30.06.2019;41;77;36;53;3178;4112
4341;23.09.2019;16;19;3;84;3188;1889
4342;10.04.2019;92;108;16;85;1121;1762
4343;24.02.2020;20;27;7;74;3789;135
4344;17.09.2019;78;98;20;79;2756;4174
4345;15.08.2019;82;120;38;68;4083;3908
4346;07.08.2019;60;96;36;62;1031;3164
4347;15.12.2019;88;122;34;72;2219;1425
4348;03.08.2019;76;105;29;72;3927;4837
4349;02.04.2019;88;121;33;72;2382;675
4350;11.09.2019;57;94;37;60;1846;41
4351;31.12.2019;87;90;3;96;2837;3117
4352;24.02.2020;41;80;39;51;4942;3194
4353;31.01.2020;35;51;16;68;4472;3994
4354;22.02.2020;90;123;33;73;3485;2988
4355;14.12.2019;35;63;28;55;3044;746
4356;18.05.2019;49;80;31;61;2504;481
4357;03.03.2020;58;65;7;89;4191;4746
4358;03.12.2019;82;119;37;68;2428;2307
4359;21.03.2020;13;48;35;27;3533;4852
4360;12.03.2020;59;78;19;75;1562;2869
4361;13.08.2019;83;109;26;76;2862;1647
4362;26.03.2020;97;124;27;78;2965;3083
4363;16.08.2019;94;110;16;85;3770;3350
4364;30.03.2019;1;24;23;4;3185;205
4365;04.10.2019;73;110;37;66;1005;582
4366;17.03.2020;7;42;35;16;806;3423
4367;03.11.2019;87;116;29;75;4700;3970
4368;08.12.2019;12;17;5;70;4505;107
4369;26.06.2019;21;61;40;34;1965;749
4370;11.08.2019;10;13;3;76;50;3772
4371;03.10.2019;49;89;40;55;1701;616
4372;07.09.2019;54;67;13;80;2636;4906
4373;31.10.2019;23;38;15;60;2919;3111
4374;06.04.2019;75;96;21;78;4721;4389
4375;13.12.2019;87;93;6;93;3008;2063
4376;10.12.2019;35;74;39;47;2578;4222
4377;22.03.2020;33;71;38;46;1767;1830
4378;28.03.2020;73;98;25;74;1019;3442
4379;06.04.2019;10;22;12;45;4615;4372
4380;18.03.2020;25;56;31;44;3871;202
4381;03.04.2019;51;71;20;71;3300;3532
4382;10.03.2020;44;56;12;78;1485;2971
4383;13.11.2019;32;66;34;48;3759;4815
4384;04.07.2019;80;87;7;91;458;4875
4385;20.08.2019;68;98;30;69;4743;1204
4386;17.07.2019;45;56;11;80;2462;3228
4387;26.06.2019;76;79;3;96;1908;1759
4388;23.02.2020;2;12;10;16;1143;1641
4389;02.12.2019;82;111;29;73;3662;4992
4390;04.01.2020;25;26;1;96;144;1789
4391;18.06.2019;42;63;21;66;3094;2646
4392;12.06.2019;42;47;5;89;1211;1155
4393;04.03.2020;13;25;12;52;860;3786
4394;20.01.2020;75;106;31;70;501;1220
4395;25.11.2019;26;64;38;40;1798;3411
4396;04.06.2019;70;80;10;87;1327;4346
4397;19.09.2019;8;12;4;66;2561;115
4398;20.11.2019;39;66;27;59;2300;739
4399;31.08.2019;16;46;30;34;4740;2590
4400;01.01.2020;32;71;39;45;3183;4383
4401;12.10.2019;37;64;27;57;614;4077
4402;09.05.2019;29;47;18;61;4531;3238
4403;10.07.2019;44;57;13;77;4429;4841
4404;08.04.2019;97;100;3;97;943;4400
4405;30.03.2019;25;57;32;43;2965;3190
4406;28.11.2019;90;121;31;74;2284;256
4407;19.11.2019;93;120;27;77;1137;162
4408;22.06.2019;48;61;13;78;2909;2620
4409;14.10.2019;73;96;23;76;4647;465
4410;04.06.2019;47;50;3;94;2603;2031
4411;05.08.2019;20;23;3;86;1690;310
4412;12.07.2019;76;108;32;70;3237;4348
4413;11.05.2019;39;74;35;52;3637;4149
4414;29.04.2019;94;129;35;72;559;496
4415;27.07.2019;20;22;2;90;1500;365
4416;07.08.2019;58;61;3;95;2367;4001
4417;15.06.2019;39;44;5;88;4800;4775
4418;16.02.2020;87;123;36;70;4554;1070
4419;18.11.2019;71;73;2;97;338;54
4420;17.06.2019;6;46;40;13;3005;2511
4421;22.03.2020;73;104;31;70;899;561
4422;05.06.2019;59;70;11;84;2618;4852
4423;13.12.2019;26;63;37;41;2172;815
4424;20.08.2019;63;80;17;78;2544;3715
4425;23.02.2020;95;109;14;87;3746;4307
4426;30.04.2019;94;101;7;93;1352;2884
4427;18.10.2019;97;126;29;76;4148;2626
4428;10.09.2019;98;123;25;79;2908;1133
4429;18.06.2019;70;103;33;67;4688;3767
4430;14.04.2019;82;113;31;72;3146;374
4431;27.02.2020;24;45;21;53;705;3568
4432;18.08.2019;69;75;6;92;2386;2290
4433;21.03.2020;26;55;29;47;2083;1804
4434;25.07.2019;25;60;35;41;3388;1388
4435;19.05.2019;23;57;34;40;2702;4432
4436;21.06.2019;29;41;12;70;4726;2000
4437;17.11.2019;60;97;37;61;2024;497
4438;26.12.2019;38;41;3;92;3568;3541
4439;01.05.2019;76;111;35;68;2641;1635
4440;22.07.2019;63;69;6;91;2733;119
4441;20.08.2019;61;65;4;93;3653;4589
4442;23.02.2020;82;93;11;88;718;1597
4443;03.06.2019;64;79;15;81;4257;4730
4444;25.05.2019;94;99;5;94;626;3612
4445;25.06.2019;35;68;33;51;3846;4358
4446;08.09.2019;34;52;18;65;1910;3944
4447;23.03.2020;17;32;15;53;3239;1073
4448;03.12.2019;9;46;37;19;2172;2379
4449;02.04.2019;60;90;30;66;3137;2078
4450;11.02.2020;16;31;15;51;3549;891
4451;21.05.2019;70;95;25;73;47;3115
4452;02.05.2019;49;55;6;89;1157;3568
4453;27.07.2019;91;120;29;75;2643;1034
4454;02.05.2019;92;113;21;81;1047;2284
4455;07.09.2019;69;82;13;84;2180;2812
4456;23.11.2019;74;113;39;65;2038;3983
4457;05.04.2019;21;42;21;50;1449;1837
4458;04.03.2020;16;22;6;72;4126;3820
4459;27.10.2019;34;67;33;50;4088;1599
4460;09.07.2019;65;72;7;90;143;1410
4461;11.07.2019;42;54;12;77;4731;1094
4462;14.03.2020;22;28;6;78;613;932
4463;27.01.2020;82;108;26;75;2037;682
4464;27.12.2019;98;116;18;84;997;869
4465;18.07.2019;13;20;7;65;4403;4645
4466;09.01.2020;21;54;33;38;511;1740
4467;20.11.2019;95;114;19;83;4594;4848
4468;17.02.2020;35;69;34;50;1096;217
4469;03.04.2019;36;73;37;49;2081;3959
4470;28.02.2020;37;64;27;57;1702;4493
4471;08.06.2019;100;130;30;76;4998;1036
4472;23.03.2020;35;65;30;53;3861;1156
4473;04.12.2019;73;90;17;81;2756;2184
4474;28.02.2020;95;128;33;74;3487;3119
4475;19.04.2019;69;97;28;71;2915;4471
4476;27.03.2020;81;101;20;80;1930;4197
4477;22.12.2019;47;85;38;55;1955;4754
4478;19.02.2020;54;90;36;60;2422;2705
4479;05.04.2019;25;56;31;44;1651;2816
4480;12.05.2019;33;54;21;61;4364;2006
4481;05.07.2019;18;20;2;90;2574;481
4482;27.05.2019;46;81;35;56;1666;1657
4483;21.08.2019;71;100;29;71;819;1154
4484;08.10.2019;80;120;40;66;2361;82
4485;12.03.2020;37;76;39;48;4718;2979
4486;22.10.2019;91;129;38;70;1737;1875
4487;06.01.2020;39;64;25;60;852;2219
4488;23.03.2020;80;117;37;68;1474;3955
4489;21.03.2020;75;90;15;83;2132;869
4490;04.05.2019;85;96;11;88;3059;279
4491;22.02.2020;28;35;7;80;990;507
4492;11.04.2019;63;76;13;82;4364;4068
4493;03.10.2019;20;50;30;40;976;4934
4494;01.04.2019;20;51;31;39;2312;1540
4495;28.06.2019;27;29;2;93;3751;19
4496;18.06.2019;36;73;37;49;1874;2158
4497;07.11.2019;96;134;38;71;276;3545
4498;26.12.2019;70;95;25;73;827;2758
4499;22.10.2019;46;82;36;56;4183;2041
4500;17.05.2019;97;106;9;91;3048;928
4501;03.10.2019;54;62;8;87;1384;1428
4502;13.10.2019;32;56;24;57;1753;2095
4503;04.02.2020;9;14;5;64;2852;4749
4504;03.02.2020;10;21;11;47;3350;3226
4505;11.05.2019;86;92;6;93;4047;4435
4506;19.07.2019;72;92;20;78;372;4344
4507;03.11.2019;70;98;28;71;4878;3593
4508;08.02.2020;91;99;8;91;983;3234
4509;08.08.2019;35;45;10;77;2890;4138
4510;03.11.2019;16;54;38;29;4134;3841
4511;09.12.2019;53;88;35;60;1270;1528
4512;01.04.2019;67;75;8;89;2286;2292
4513;28.06.2019;76;83;7;91;1666;2337
4514;11.12.2019;34;66;32;51;1311;1364
4515;19.07.2019;76;103;27;73;1962;3075
4516;02.04.2019;77;88;11;87;235;1232
4517;09.09.2019;85;100;15;85;3272;4548
4518;30.05.2019;66;82;16;80;2308;394
4519;15.02.2020;28;34;6;82;1711;3511
4520;27.08.2019;30;34;4;88;2648;2298
4521;20.06.2019;19;21;2;90;811;934
4522;23.08.2019;7;13;6;53;4507;416
4523;23.11.2019;52;62;10;83;4435;1154
4524;22.06.2019;53;55;2;96;4712;4866
4525;05.11.2019;53;66;13;80;2102;1330
4526;20.11.2019;68;79;11;86;1394;2899
4527;15.10.2019;65;103;38;63;587;3859
4528;02.12.2019;52;89;37;58;4488;554
4529;24.10.2019;33;35;2;94;3680;1578
4530;21.08.2019;40;61;21;65;160;649
4531;05.09.2019;39;61;22;63;4194;2753
4532;11.10.2019;79;91;12;86;1848;3615
4533;17.07.2019;59;61;2;96;98;1216
4534;25.05.2019;30;65;35;46;4237;603
4535;18.09.2019;88;127;39;69;1391;3281
4536;02.05.2019;43;45;2;95;1920;2142
4537;19.10.2019;11;32;21;34;1214;3133
4538;10.10.2019;20;22;2;90;3086;587
4539;10.01.2020;89;117;28;76;288;2863
4540;18.09.2019;63;93;30;67;783;3235
4541;09.03.2020;9;23;14;39;3538;3407
4542;21.10.2019;69;89;20;77;775;670
4543;20.12.2019;88;110;22;80;2550;4654
4544;05.06.2019;59;70;11;84;4945;4021
4545;17.11.2019;3;31;28;9;1077;1802
4546;12.08.2019;31;38;7;81;4937;2320
4547;04.02.2020;71;95;24;74;1458;4297
4548;01.08.2019;96;132;36;72;2919;3640
4549;31.05.2019;88;95;7;92;324;841
4550;08.02.2020;30;41;11;73;133;1629
4551;08.06.2019;99;121;22;81;4608;4674
4552;09.04.2019;6;21;15;28;3908;4172
4553;03.11.2019;65;104;39;62;1528;1868
4554;28.12.2019;76;80;4;95;1507;4452
4555;16.04.2019;40;47;7;85;4387;4027
4556;24.05.2019;15;39;24;38;2768;2035
4557;26.02.2020;7;35;28;20;1267;4664
4558;08.10.2019;68;77;9;88;1636;1223
4559;02.08.2019;73;84;11;86;1311;4466
4560;14.09.2019;11;51;40;21;1740;1487
4561;25.11.2019;84;104;20;80;1277;3849
4562;07.08.2019;77;93;16;82;2278;2733
4563;16.10.2019;93;96;3;96;1218;1419
4564;23.04.2019;92;127;35;72;50;3004
4565;08.07.2019;8;41;33;19;2629;294
4566;10.02.2020;65;82;17;79;829;1548
4567;09.02.2020;74;105;31;70;1104;1961
4568;19.12.2019;95;105;10;90;785;3231
4569;22.03.2020;99;112;13;88;534;1450
4570;28.04.2019;4;13;9;30;4752;319
4571;30.08.2019;5;17;12;29;2461;1943
4572;09.05.2019;75;94;19;79;3399;933
4573;29.05.2019;85;111;26;76;4187;1116
4574;01.02.2020;12;32;20;37;254;4852
4575;20.01.2020;79;81;2;97;43;662
4576;06.08.2019;6;46;40;13;2174;1557
4577;18.01.2020;71;84;13;84;916;988
4578;20.08.2019;63;70;7;90;825;885
4579;30.05.2019;74;113;39;65;2458;2928
4580;15.06.2019;47;80;33;58;2128;583
4581;20.10.2019;55;79;24;69;3091;170
4582;09.06.2019;29;64;35;45;3584;1642
4583;27.08.2019;84;124;40;67;1899;4453
4584;27.09.2019;6;10;4;60;1784;2275
4585;09.12.2019;48;50;2;96;4238;691
4586;04.01.2020;44;52;8;84;1042;3205
4587;18.05.2019;2;24;22;8;2031;820
4588;23.08.2019;71;79;8;89;2394;1354
4589;05.06.2019;62;65;3;95;3821;3653
4590;11.10.2019;35;64;29;54;604;867
4591;01.09.2019;61;81;20;75;3114;2768
4592;08.05.2019;85;121;36;70;4174;1074
4593;10.02.2020;39;69;30;56;4343;4748
4594;04.11.2019;94;116;22;81;1665;1704
4595;24.10.2019;85;90;5;94;3952;2704
4596;22.01.2020;97;115;18;84;1838;2307
4597;08.12.2019;41;72;31;56;4970;3309
4598;01.12.2019;77;108;31;71;1314;1835
4599;23.10.2019;25;28;3;89;2429;1711
4600;03.04.2019;95;128;33;74;753;465
4601;03.06.2019;63;94;31;67;2272;3313
4602;23.02.2020;31;45;14;68;3990;1508
4603;27.11.2019;77;101;24;76;2119;3643
4604;02.01.2020;12;31;19;38;2957;1506
4605;16.03.2020;19;34;15;55;3951;4745
4606;05.11.2019;95;118;23;80;694;1605
4607;22.09.2019;71;107;36;66;290;4322
4608;24.11.2019;12;23;11;52;3820;3873
4609;14.10.2019;92;98;6;93;1291;4610
4610;30.10.2019;75;89;14;84;183;4971
4611;17.10.2019;39;51;12;76;2777;2301
4612;01.04.2019;66;71;5;92;2920;4567
4613;14.03.2020;62;84;22;73;3179;1492
4614;31.05.2019;16;49;33;32;3806;346
4615;07.11.2019;46;49;3;93;4373;4046
4616;22.04.2019;43;75;32;57;4109;3376
4617;02.10.2019;88;102;14;86;3054;3978
4618;16.10.2019;92;98;6;93;3183;2711
4619;07.05.2019;47;81;34;58;4439;495
4620;19.12.2019;97;113;16;85;3913;3488
4621;16.09.2019;15;50;35;30;4884;4075
4622;19.08.2019;100;117;17;85;635;3363
4623;06.01.2020;15;20;5;75;4800;2014
4624;09.06.2019;98;112;14;87;4608;1359
4625;22.03.2020;84;99;15;84;464;4026
4626;02.11.2019;10;36;26;27;4395;4654
4627;10.04.2019;26;50;24;52;3715;1924
4628;29.10.2019;88;121;33;72;3433;987
4629;02.03.2020;79;84;5;94;2282;3741
4630;22.11.2019;27;45;18;60;4466;3119
4631;30.09.2019;9;20;11;45;2800;1370
4632;03.12.2019;92;109;17;84;4729;3691
4633;07.11.2019;97;115;18;84;81;3575
4634;01.07.2019;16;32;16;50;333;3309
4635;20.02.2020;41;69;28;59;1588;1964
4636;08.08.2019;56;91;35;61;172;1355
4637;05.06.2019;9;49;40;18;1075;918
4638;01.10.2019;76;79;3;96;4108;2818
4639;29.03.2019;75;113;38;66;711;2287
4640;27.07.2019;41;75;34;54;2007;4097
4641;20.07.2019;97;119;22;81;462;3714
4642;24.10.2019;35;53;18;66;454;1266
4643;15.09.2019;85;101;16;84;3372;3440
4644;27.02.2020;98;103;5;95;2329;1387
4645;04.09.2019;7;12;5;58;2617;2200
4646;26.07.2019;45;58;13;77;4823;439
4647;17.09.2019;17;38;21;44;443;4574
4648;07.03.2020;32;61;29;52;2913;4068
4649;07.07.2019;92;106;14;86;1834;2402
4650;25.07.2019;59;74;15;79;2986;1175
4651;13.09.2019;1;26;25;3;1699;4476
4652;27.12.2019;79;111;32;71;3942;1497
4653;08.11.2019;54;74;20;72;4259;1516
4654;27.07.2019;53;73;20;72;2049;3328
4655;03.10.2019;78;89;11;87;570;1704
4656;22.05.2019;96;119;23;80;2702;4243
4657;19.02.2020;82;91;9;90;4009;2163
4658;05.11.2019;26;34;8;76;377;1041
4659;19.06.2019;72;82;10;87;631;3212
4660;29.10.2019;49;89;40;55;3114;3893
4661;04.08.2019;16;37;21;43;4888;1657
4662;08.08.2019;96;120;24;80;1993;4597
4663;15.05.2019;19;34;15;55;1032;3781
4664;30.03.2019;1;22;21;4;2909;4132
4665;21.11.2019;19;37;18;51;1173;4465
4666;18.09.2019;85;87;2;97;4996;610
4667;09.07.2019;6;46;40;13;1248;1442
4668;24.10.2019;38;67;29;56;1844;641
4669;09.03.2020;29;52;23;55;4234;3385
4670;25.08.2019;39;59;20;66;2161;3753
4671;09.06.2019;4;18;14;22;1265;1859
4672;26.12.2019;50;86;36;58;4370;940
4673;04.11.2019;6;40;34;15;548;3110
4674;29.07.2019;81;84;3;96;1826;1670
4675;31.12.2019;77;92;15;83;4095;3988
4676;03.08.2019;45;66;21;68;4078;2803
4677;11.02.2020;5;45;40;11;3053;4478
4678;24.01.2020;45;83;38;54;211;3939
4679;04.07.2019;39;77;38;50;1813;2889
4680;06.08.2019;78;115;37;67;3306;1904
4681;27.02.2020;21;41;20;51;1891;793
4682;27.06.2019;3;20;17;15;4464;3348
4683;12.11.2019;70;86;16;81;416;4006
4684;21.02.2020;19;29;10;65;4203;2412
4685;24.08.2019;65;87;22;74;257;4329
4686;25.04.2019;1;10;9;10;2138;2214
4687;25.01.2020;26;37;11;70;1348;182
4688;26.08.2019;20;26;6;76;3442;1227
4689;24.07.2019;28;38;10;73;2002;4971
4690;15.12.2019;49;73;24;67;787;112
4691;04.03.2020;99;121;22;81;2223;4901
4692;03.07.2019;1;2;1;50;1852;4618
4693;08.11.2019;57;78;21;73;3409;3266
4694;27.09.2019;43;62;19;69;2700;249
4695;12.10.2019;26;48;22;54;4044;1128
4696;06.04.2019;46;57;11;80;2371;2165
4697;19.11.2019;95;123;28;77;3944;3500
4698;12.01.2020;84;108;24;77;1849;4965
4699;28.06.2019;2;8;6;25;4223;2168
4700;07.01.2020;76;95;19;80;230;2271
4701;07.04.2019;35;65;30;53;2133;4260
4702;06.11.2019;96;120;24;80;3169;4953
4703;26.08.2019;72;101;29;71;2944;2136
4704;17.12.2019;17;23;6;73;314;1536
4705;04.10.2019;45;77;32;58;3192;1974
4706;29.10.2019;36;73;37;49;854;1645
4707;30.11.2019;75;104;29;72;1623;1485
4708;11.09.2019;77;108;31;71;300;2949
4709;30.09.2019;95;125;30;76;2971;4840
4710;03.11.2019;7;25;18;28;1856;3698
4711;22.03.2020;66;97;31;68;4321;1814
4712;12.12.2019;7;16;9;43;4142;3231
4713;24.10.2019;34;56;22;60;2484;26
4714;01.10.2019;19;27;8;70;3575;4103
4715;23.08.2019;81;109;28;74;2863;3956
4716;11.07.2019;33;53;20;62;484;1910
4717;16.10.2019;27;67;40;40;4564;339
4718;20.04.2019;89;107;18;83;4957;1112
4719;12.12.2019;32;49;17;65;3282;4970
4720;04.04.2019;37;76;39;48;3805;966
4721;10.09.2019;33;39;6;84;3580;1164
4722;05.06.2019;86;119;33;72;4079;2909
4723;29.07.2019;99;106;7;93;1277;3079
4724;29.05.2019;74;87;13;85;735;4632
4725;19.06.2019;90;121;31;74;3476;3693
4726;26.09.2019;18;54;36;33;2297;672
4727;11.12.2019;93;121;28;76;365;3445
4728;12.08.2019;24;61;37;39;2812;1788
4729;24.03.2020;15;30;15;50;1456;597
4730;24.03.2020;2;37;35;5;4073;3460
4731;12.09.2019;41;54;13;75;2702;3672
4732;24.12.2019;72;100;28;72;411;4619
4733;03.12.2019;77;86;9;89;3745;4252
4734;04.06.2019;52;92;40;56;3978;4187
4735;19.11.2019;40;54;14;74;2800;3856
4736;03.07.2019;83;89;6;93;2666;1759
4737;20.01.2020;93;96;3;96;2885;2808
4738;24.04.2019;30;42;12;71;4072;1709
4739;25.01.2020;5;16;11;31;2155;4321
4740;18.03.2020;61;80;19;76;592;2933
4741;07.07.2019;30;61;31;49;462;2450
4742;11.10.2019;88;105;17;83;4300;74
4743;08.08.2019;81;98;17;82;4380;634
4744;20.05.2019;97;111;14;87;507;1172
4745;20.03.2020;61;91;30;67;29;2243
4746;23.08.2019;73;75;2;97;3515;922
4747;13.11.2019;52;92;40;56;3317;1485
4748;24.09.2019;28;59;31;47;2880;3672
4749;18.12.2019;21;27;6;77;4830;3887
4750;31.12.2019;24;30;6;80;2264;183
4751;17.06.2019;70;77;7;90;429;1221
4752;11.10.2019;56;68;12;82;2202;4072
4753;19.05.2019;71;95;24;74;447;568
4754;08.04.2019;5;35;30;14;4840;1136
4755;31.08.2019;59;86;27;68;4381;2528
4756;27.01.2020;66;100;34;66;3905;1933
4757;18.07.2019;20;36;16;55;34;236
4758;24.01.2020;53;81;28;65;307;3287
4759;02.06.2019;25;44;19;56;211;186
4760;04.05.2019;100;126;26;79;425;2775
4761;06.05.2019;3;39;36;7;4360;2468
4762;17.09.2019;68;104;36;65;2714;279
4763;23.11.2019;14;17;3;82;2877;2477
4764;20.01.2020;61;65;4;93;291;4081
4765;28.04.2019;44;75;31;58;975;4428
4766;12.05.2019;14;21;7;66;374;1272
4767;22.11.2019;10;41;31;24;2867;4456
4768;15.07.2019;37;50;13;74;1615;248
4769;22.07.2019;45;52;7;86;3567;1015
4770;06.09.2019;21;59;38;35;3997;3858
4771;17.02.2020;98;132;34;74;1816;3089
4772;17.08.2019;36;56;20;64;293;293
4773;08.04.2019;16;31;15;51;4788;2871
4774;09.05.2019;20;28;8;71;2821;4136
4775;17.03.2020;53;54;1;98;4389;2924
4776;11.01.2020;10;20;10;50;1395;4880
4777;15.09.2019;46;58;12;79;3964;4603
4778;09.10.2019;50;78;28;64;3933;580
4779;18.12.2019;54;57;3;94;4472;251
4780;26.10.2019;37;39;2;94;4788;2809
4781;06.01.2020;62;95;33;65;4024;2943
4782;14.10.2019;16;48;32;33;4784;1244
4783;20.04.2019;38;63;25;60;2521;614
4784;23.02.2020;11;15;4;73;169;2544
4785;29.03.2019;38;61;23;62;867;2104
4786;13.04.2019;88;114;26;77;3654;2951
4787;22.06.2019;60;95;35;63;2912;3191
4788;24.12.2019;4;39;35;10;160;2444
4789;06.10.2019;78;117;39;66;2551;725
4790;15.04.2019;2;34;32;5;3618;2857
4791;12.11.2019;11;51;40;21;298;4487
4792;02.11.2019;86;117;31;73;3621;3119
4793;26.03.2020;37;62;25;59;4196;2912
4794;13.02.2020;21;54;33;38;242;4585
4795;02.12.2019;7;33;26;21;267;4947
4796;28.09.2019;50;65;15;76;4762;543
4797;19.06.2019;50;64;14;78;4893;1350
4798;11.10.2019;42;71;29;59;3077;2882
4799;08.02.2020;24;53;29;45;410;2089
4800;16.06.2019;37;69;32;53;4729;3131
4801;14.07.2019;41;68;27;60;2350;1646
4802;11.01.2020;71;74;3;95;687;3520
4803;10.01.2020;65;91;26;71;3391;2004
4804;15.07.2019;89;125;36;71;313;4492
4805;22.03.2020;55;90;35;61;3486;532
4806;20.12.2019;1;41;40;2;4417;1323
4807;03.03.2020;1;11;10;9;870;3069
4808;23.12.2019;53;68;15;77;271;4451
4809;31.07.2019;26;61;35;42;557;1184
4810;27.09.2019;24;36;12;66;1502;4955
4811;10.10.2019;40;63;23;63;941;4334
4812;30.11.2019;86;87;1;98;1462;98
4813;24.12.2019;35;40;5;87;2188;2808
4814;24.12.2019;23;29;6;79;3835;383
4815;28.12.2019;50;88;38;56;2412;1864
4816;20.02.2020;79;100;21;79;3896;3567
4817;22.04.2019;97;131;34;74;3781;1489
4818;19.02.2020;51;90;39;56;4587;1707
4819;27.04.2019;55;89;34;61;608;504
4820;19.09.2019;68;85;17;80;383;3678
4821;20.12.2019;71;109;38;65;1903;1060
4822;06.06.2019;23;49;26;46;2618;4879
4823;21.11.2019;63;91;28;69;4876;4234
4824;02.02.2020;87;111;24;78;2773;4715
4825;09.09.2019;50;72;22;69;3646;1204
4826;21.06.2019;56;75;19;74;2750;1807
4827;16.01.2020;8;41;33;19;3787;2057
4828;30.03.2019;98;120;22;81;1083;1343
4829;22.03.2020;75;83;8;90;3397;3614
4830;03.09.2019;41;59;18;69;4546;4009
4831;11.10.2019;98;126;28;77;382;3858
4832;26.07.2019;27;55;28;49;3583;3763
4833;11.10.2019;15;46;31;32;1495;4145
4834;08.06.2019;31;34;3;91;1120;5
4835;21.07.2019;47;77;30;61;4869;2639
4836;31.12.2019;8;23;15;34;2382;4997
4837;26.10.2019;66;94;28;70;650;1620
4838;28.04.2019;49;78;29;62;1072;4559
4839;07.08.2019;69;107;38;64;1042;1667
4840;28.09.2019;52;72;20;72;2519;4695
4841;07.07.2019;40;80;40;50;2439;1747
4842;30.10.2019;38;59;21;64;4054;1233
4843;26.02.2020;77;113;36;68;176;1038
4844;26.10.2019;36;43;7;83;1891;4593
4845;06.05.2019;43;55;12;78;4672;2775
4846;30.03.2019;91;109;18;83;2307;944
4847;12.07.2019;5;8;3;62;892;659
4848;19.06.2019;42;67;25;62;4142;4029
4849;15.07.2019;57;77;20;74;4626;3343
4850;03.11.2019;90;127;37;70;3308;862
4851;02.02.2020;55;69;14;79;3213;4093
4852;28.03.2020;14;34;20;41;2534;3912
4853;16.06.2019;7;32;25;21;2122;3416
4854;08.06.2019;35;45;10;77;1768;2169
4855;13.05.2019;54;76;22;71;4818;1822
4856;20.12.2019;30;50;20;60;396;1231
4857;20.07.2019;72;79;7;91;4031;1832
4858;19.01.2020;31;54;23;57;2128;1227
4859;12.02.2020;96;131;35;73;1136;449
4860;09.10.2019;55;89;34;61;1105;2333
4861;05.10.2019;11;34;23;32;4657;3964
4862;08.05.2019;76;94;18;80;3056;4755
4863;06.08.2019;53;85;32;62;1802;3502
4864;08.05.2019;43;74;31;58;590;2641
4865;29.02.2020;76;101;25;75;2501;1922
4866;10.07.2019;4;15;11;26;2567;2985
4867;27.06.2019;57;94;37;60;3109;2134
4868;16.01.2020;84;120;36;70;4742;1457
4869;04.08.2019;85;123;38;69;70;4120
4870;10.04.2019;22;37;15;59;173;233
4871;18.07.2019;30;46;16;65;146;3860
4872;24.10.2019;4;5;1;80;1084;1111
4873;10.08.2019;99;134;35;73;1133;1332
4874;28.11.2019;52;65;13;80;398;2106
4875;23.05.2019;12;28;16;42;3414;4779
4876;30.06.2019;86;92;6;93;2537;2770
4877;29.02.2020;8;32;24;25;1967;1371
4878;28.04.2019;54;93;39;58;2939;2908
4879;19.07.2019;25;58;33;43;2126;4106
4880;11.04.2019;68;103;35;66;2053;2797
4881;17.08.2019;38;64;26;59;3329;4041
4882;06.01.2020;79;112;33;70;2276;1475
4883;15.05.2019;16;35;19;45;3572;729
4884;05.03.2020;77;87;10;88;1887;1662
4885;10.08.2019;7;35;28;20;110;3742
4886;05.02.2020;20;58;38;34;4723;2508
4887;22.09.2019;48;62;14;77;3000;1789
4888;18.05.2019;59;87;28;67;2379;120
4889;26.11.2019;81;112;31;72;3595;4940
4890;20.05.2019;50;90;40;55;2659;2431
4891;07.06.2019;12;45;33;26;1779;77
4892;12.01.2020;81;107;26;75;4656;539
4893;15.04.2019;70;78;8;89;1713;895
4894;01.06.2019;69;87;18;79;2463;956
4895;19.11.2019;37;71;34;52;2359;1919
4896;09.11.2019;6;12;6;50;1180;2027
4897;05.12.2019;56;66;10;84;3562;111
4898;31.03.2019;71;96;25;73;2540;1720
4899;01.06.2019;41;62;21;66;4754;2935
4900;15.09.2019;19;59;40;32;2661;46
4901;16.01.2020;69;98;29;70;101;2005
4902;11.06.2019;51;79;28;64;1157;1095
4903;27.10.2019;84;89;5;94;2422;1761
4904;20.04.2019;61;89;28;68;1613;1191
4905;18.05.2019;16;28;12;57;1741;4075
4906;07.02.2020;56;87;31;64;1269;4597
4907;26.06.2019;31;54;23;57;4451;3582
4908;13.06.2019;25;59;34;42;2350;69
4909;07.08.2019;26;30;4;86;3763;574
4910;24.09.2019;1;40;39;2;387;3713
4911;05.12.2019;36;48;12;75;4736;2589
4912;02.09.2019;50;82;32;60;3040;4909
4913;09.06.2019;40;47;7;85;1713;3523
4914;28.11.2019;21;33;12;63;457;1661
4915;11.01.2020;35;39;4;89;2760;2859
4916;12.11.2019;12;37;25;32;523;112
4917;27.07.2019;78;105;27;74;3291;985
4918;03.03.2020;54;60;6;90;327;759
4919;23.08.2019;94;132;38;71;1365;2418
4920;02.01.2020;37;67;30;55;1304;1207
4921;06.05.2019;39;67;28;58;1494;3128
4922;28.02.2020;88;98;10;89;1922;941
4923;23.10.2019;98;122;24;80;2348;3504
4924;23.01.2020;74;105;31;70;3957;2521
4925;31.01.2020;95;122;27;77;350;3964
4926;23.06.2019;46;61;15;75;1182;3289
4927;22.07.2019;10;24;14;41;4795;599
4928;04.01.2020;82;110;28;74;4517;2
