id;square_feet;address;city;province;telephone;postal_code;longitude;latitude;sales_outlet_type_id;manager_staff_id
3877;1912;084 Lyons Terrace;Des Moines;IA;515-845-4905;50347;-93,5722;41,6727;2;1928
3878;2031;43122 Ramsey Parkway;Alexandria;VA;571-861-4078;22333;-77,09;38,8158;2;2605
3879;3798;733 Lakewood Gardens Junction;Punta Gorda;FL;941-224-5803;33982;-81,9545;26,9668;1;3801
3880;3583;45602 Schiller Hill;Arlington;VA;571-302-4386;22244;-77,052;38,8545;2;4596
3881;1626;731 Pennsylvania Parkway;Pasadena;CA;626-247-9976;91125;-118,2987;33,7866;2;877
3882;2220;96 Claremont Place;Midland;MI;989-773-9019;48670;-84,2568;43,6375;2;3903
3883;3403;774 Superior Trail;Springfield;MA;413-987-7904;01114;-72,6048;42,1707;2;3772
3884;2802;48 Gale Pass;Austin;TX;512-750-9358;78737;-97,9427;30,2107;1;1308
3885;3277;1 Vermont Circle;Maple Plain;MN;952-424-1134;55579;-93,4719;45,0159;2;922
3886;3237;078 Ilene Parkway;Washington;DC;202-208-4493;20268;-77,0146;38,8933;2;3790
3887;3681;1615 Warbler Circle;Santa Fe;NM;505-441-2032;87592;-105,9818;35,5212;2;3988
3888;2343;87 Katie Place;Seattle;WA;206-623-0721;98127;-122,3308;47,6063;2;3417
3889;2880;67551 Sullivan Park;Spartanburg;SC;864-658-2852;29319;-81,969;34,8882;1;292
3890;3103;968 Bunting Plaza;Grand Rapids;MI;616-690-6566;49544;-85,7255;43,0073;2;1144
3891;3310;215 Farragut Hill;Charleston;SC;843-398-7282;29403;-79,9493;32,7976;2;2251
3892;2412;75199 Sycamore Street;Albuquerque;NM;505-231-2857;87201;-106,6729;35,0443;2;528
3893;1221;199 Atwood Hill;Lakeland;FL;863-107-4799;33811;-82,0139;27,9865;1;4924
3894;2294;76580 Holmberg Junction;San Francisco;CA;415-772-6511;94164;-122,7278;37,7848;1;35
3895;3408;4277 West Place;Cape Coral;FL;239-405-6296;33915;-81,8934;26,6599;1;2417
3896;3028;40 Eastwood Plaza;Silver Spring;MD;202-958-3480;20904;-76,9969;39,0668;1;3378
3897;1949;11146 Fairfield Plaza;Brooklyn;NY;718-500-6771;11220;-74,0133;40,6412;1;4279
3898;3462;66 Dunning Lane;Fort Worth;TX;817-237-6928;76147;-97,2915;32,7714;1;2656
3899;1984;2826 Mandrake Parkway;Spokane;WA;509-306-3111;99210;-117,4317;47,6536;2;2418
3900;2524;0 Rutledge Junction;Dallas;TX;972-170-1211;75216;-96,7955;32,7086;2;1803
3901;1624;5 Ruskin Place;Bloomington;IN;812-230-3673;47405;-86,5186;39,1682;2;2602
3902;3582;1246 Spaight Circle;Akron;OH;330-960-3987;44305;-81,4644;41,076;1;2710
3903;2665;1847 Dahle Avenue;Pensacola;FL;850-114-4689;32575;-87,2758;30,6143;2;4488
3904;2715;9406 Mifflin Street;Miami;FL;305-839-8154;33147;-80,2366;25,8507;2;2784
3905;1770;28557 Carpenter Trail;Austin;TX;512-859-8549;78703;-97,7648;30,2907;2;1449
3906;3289;8715 Marquette Park;New Bedford;MA;508-197-6335;02745;-70,9355;41,6913;1;748
3907;3501;7 Ridgeway Alley;Grand Rapids;MI;616-338-6388;49505;-85,6309;43,012;2;3697
3908;1583;60 Mifflin Road;Kansas City;MO;816-294-4326;64160;-94,409;39,2829;2;4104
3909;3531;068 Pepper Wood Point;Minneapolis;MN;763-423-7286;55448;-93,3021;45,1907;2;4804
3910;2190;76805 Sunbrook Place;Pasadena;CA;626-295-4950;91125;-118,2987;33,7866;1;4496
3911;2371;909 Shoshone Drive;Tacoma;WA;253-211-3695;98481;-122,1132;47,0662;1;4440
3912;3551;0 Ramsey Terrace;New York City;NY;212-894-5081;10249;-73,9772;40,7808;1;1082
3913;1674;933 Golden Leaf Road;Birmingham;AL;205-808-2870;35215;-86,7057;33,6493;2;3272
3914;2514;662 Oriole Junction;New Bedford;MA;508-908-4157;02745;-70,9355;41,6913;1;1332
3915;1329;6 Ryan Avenue;Anchorage;AK;907-260-7513;99512;-149,8084;61,204;2;1330
3916;1372;1066 Dottie Drive;Huntsville;AL;256-960-8795;35805;-86,6165;34,7059;2;1082
3917;1419;4439 West Junction;Saint Paul;MN;651-273-8069;55172;-93,1059;45,0059;1;10
3918;2454;114 Waubesa Way;Orange;CA;714-327-5987;92862;-117,714;33,7915;1;1889
3919;2537;712 Debs Circle;Lexington;KY;859-806-5606;40505;-84,4583;38,0612;1;4199
3920;1583;07 Melrose Way;Phoenix;AZ;480-453-2559;85045;-112,1226;33,3022;1;2614
3921;2160;020 Brown Place;Phoenix;AZ;602-200-9115;85010;-112,1872;33,2765;1;1681
3922;2604;1956 Raven Street;Atlanta;GA;678-855-7931;30328;-84,3958;33,9335;1;111
3923;1275;6 Ruskin Circle;Charleston;WV;304-966-4102;25362;-81,5547;38,2968;1;4362
3924;1633;9390 Graedel Avenue;New Bedford;MA;508-576-9391;02745;-70,9355;41,6913;1;467
3925;2675;3 Sundown Drive;El Paso;TX;915-547-3401;88579;-106,3;31,6948;2;4394
3926;3601;2 Monterey Court;Farmington;MI;248-526-6401;48335;-83,4053;42,4617;2;2392
3927;3376;57 Maple Terrace;Arvada;CO;720-144-7435;80005;-105,1097;39,8422;1;4728
3928;2341;6215 Petterle Alley;Tampa;FL;813-266-9584;33686;-82,4388;27,872;2;3217
3929;2085;573 Pond Point;Minneapolis;MN;612-676-0769;55446;-93,4865;45,04;1;1866
3930;2463;8860 Dapin Street;Dallas;TX;214-457-0227;75210;-96,743;32,7699;2;109
3931;1564;62847 Kim Lane;New Orleans;LA;504-823-3461;70187;-89,8826;30,033;2;325
3932;2879;748 Forest Plaza;Lafayette;IN;765-234-9177;47905;-86,8602;40,4001;2;2661
3933;2947;2 Lawn Road;Tucson;AZ;520-552-3879;85725;-111,8907;31,9701;2;3147
3934;3208;5 Sunbrook Pass;Bowie;MD;240-305-6414;20719;-76,8777;38,8336;1;1948
3935;3606;2864 Nevada Center;Tacoma;WA;253-230-5078;98481;-122,1132;47,0662;2;1791
3936;2546;9130 Jenifer Center;Dallas;TX;214-191-3394;75310;-96,7776;32,7673;2;393
3937;1523;4421 Pennsylvania Point;Pasadena;CA;626-742-4013;91131;-118,2987;33,7866;2;2757
3938;1733;24 Roth Lane;Delray Beach;FL;561-417-8340;33448;-80,4303;26,6459;2;4362
3939;3962;50003 Sunfield Circle;Ogden;UT;801-566-3437;84409;-111,9567;41,2553;1;1658
3940;3456;12 Fisk Crossing;Atlanta;GA;404-495-1025;30386;-84,474;33,8444;2;1517
3941;1207;1 Maywood Park;Dallas;TX;972-543-5801;75241;-96,7774;32,6722;2;292
3942;3523;3 Bellgrove Center;Dayton;OH;937-157-8391;45403;-84,1498;39,7617;1;2705
3943;2190;24 Rigney Road;Whittier;CA;562-331-9283;90610;-118,2987;33,7866;2;425
3944;2810;5471 Hagan Parkway;Burbank;CA;323-838-8193;91505;-118,3442;34,169;1;2682
3945;1806;861 Stephen Circle;Cincinnati;OH;513-772-2475;45238;-84,6108;39,1092;1;1666
3946;2301;2721 Bowman Trail;Prescott;AZ;520-878-0863;86305;-112,9584;34,8185;2;1410
3947;2417;25585 Dayton Trail;Bakersfield;CA;661-309-9241;93381;-118,9052;35,2944;1;1034
3948;2916;76669 Waxwing Alley;Washington;DC;202-451-2991;20392;-77,0146;38,8933;2;3357
3949;3663;1 Loeprich Way;Conroe;TX;936-343-1247;77305;-95,3832;30,2906;2;3101
3950;2243;6624 Browning Drive;Los Angeles;CA;408-992-1280;90010;-118,3027;34,0606;2;3966
3951;2347;60809 Algoma Crossing;Birmingham;AL;205-728-2482;35225;-86,9292;33,5446;1;4662
3952;1620;1005 Canary Street;Boston;MA;617-561-3463;02124;-71,071;42,2868;2;845
3953;3365;660 Dottie Road;Minneapolis;MN;612-593-2149;55470;-93,4719;45,0159;1;2111
3954;3180;4335 Memorial Circle;Portland;OR;971-712-3112;97255;-122,3748;45,5806;2;3017
3955;2124;1 Thompson Pass;Huntington;WV;304-898-6667;25775;-82,2774;38,4134;2;1143
3956;2604;16 Warrior Place;Miami;FL;786-615-0669;33124;-80,4582;25,5584;2;3456
3957;3353;6213 Walton Hill;Indianapolis;IN;317-482-4586;46254;-86,272;39,849;2;1258
3958;3810;58 Anniversary Trail;Spokane;WA;509-712-8667;99220;-117,4317;47,6536;2;3754
3959;1368;7 Ryan Alley;Montgomery;AL;334-687-4062;36177;-86,2085;32,2334;1;1537
3960;1631;267 Evergreen Junction;Akron;OH;330-115-3708;44310;-81,5006;41,1075;2;4566
3961;3816;1 Monica Circle;Muncie;IN;765-814-5842;47306;-85,4082;40,2023;1;1562
3962;1674;81874 Division Road;Gilbert;AZ;480-150-6391;85297;-111,7096;33,2781;1;1511
3963;3640;6192 Waxwing Junction;Nashville;TN;615-827-6299;37205;-86,869;36,1114;1;4576
3964;1427;6708 Warbler Circle;Colorado Springs;CO;719-898-2629;80951;-104,6556;38,8881;1;670
3965;1371;75 Hoffman Drive;Madison;WI;608-755-5262;53726;-89,4239;43,0696;2;3196
3966;3335;890 Victoria Way;Denver;CO;303-769-4030;80299;-104,4083;39,7388;2;4883
3967;2427;20 Coolidge Way;Lubbock;TX;806-384-2363;79410;-101,8904;33,5693;1;1119
3968;3900;7947 Toban Park;Columbus;GA;706-188-2334;31914;-84,8741;32,491;2;4964
3969;2348;0 Division Plaza;Anchorage;AK;907-614-3632;99599;-149,8804;61,1872;1;2940
3970;3659;1 Sugar Parkway;Fayetteville;NC;910-459-3791;28305;-78,9047;35,056;1;4723
3971;3349;0848 Pawling Crossing;Jersey City;NJ;201-700-1539;07305;-74,089;40,702;1;305
3972;3849;2882 Burrows Street;Mount Vernon;NY;914-960-9963;10557;-73,733;41,119;2;2599
3973;2583;44805 Acker Alley;Youngstown;OH;330-156-7734;44505;-80,6277;41,1257;2;3710
3974;3593;25 Fallview Way;Waterloo;IA;319-919-0950;50706;-92,2703;42,4156;1;3291
3975;3350;0 Mandrake Trail;Fort Worth;TX;817-765-1484;76147;-97,2915;32,7714;2;394
3976;3366;93728 Daystar Lane;Austin;TX;512-289-1649;78749;-97,8508;30,2166;2;2680
3977;3425;38330 Service Junction;El Paso;TX;915-949-7414;79928;-106,1401;31,6631;1;462
3978;2270;5866 Rowland Hill;San Antonio;TX;210-162-5300;78220;-98,4128;29,4106;1;3432
3979;3717;36 Sage Lane;Johnson City;TN;423-478-7239;37605;-82,3838;36,3158;1;764
3980;2146;642 Ruskin Place;Laurel;MD;202-937-1704;20709;-76,8777;38,8336;1;1974
3981;2408;0139 Pond Place;Hot Springs National Park;AR;501-578-5875;71914;-92,9685;34,5137;1;154
3982;1225;135 Summer Ridge Circle;Charleston;SC;843-580-6606;29416;-79,8577;32,8488;1;116
3983;2496;920 Saint Paul Drive;Vancouver;WA;360-814-3863;98664;-122,5767;45,6231;2;4587
3984;2755;26 Scott Street;Fort Lauderdale;FL;954-300-1093;33330;-80,3339;26,0663;1;4959
3985;1498;19767 8th Circle;Tacoma;WA;253-659-9472;98417;-122,4822;47,2061;1;4247
3986;1892;07 Swallow Way;Akron;OH;330-741-6025;44310;-81,5006;41,1075;2;3390
3987;1297;773 Huxley Place;Miami;FL;305-741-3611;33196;-80,441;25,6615;2;695
3988;1377;964 Clemons Lane;Wilmington;DE;302-108-4608;19892;-75,597;39,5645;2;2174
3989;2504;99183 Toban Terrace;Richmond;VA;804-556-1218;23228;-77,4959;37,625;2;463
3990;3530;0214 Fremont Alley;San Francisco;CA;415-463-4341;94159;-122,7278;37,7848;2;448
3991;3856;4 Dapin Place;Wilmington;DE;302-406-1510;19886;-75,597;39,5645;1;2315
3992;1328;823 Ludington Trail;Denver;CO;303-893-5223;80223;-105,0028;39,7002;1;3426
3993;2296;3118 Jay Center;Houston;TX;281-870-5051;77020;-95,3121;29,7758;1;59
3994;3269;382 Golden Leaf Alley;Las Vegas;NV;702-284-6172;89110;-115,0669;36,173;1;3379
3995;1872;813 Bunker Hill Street;Las Vegas;NV;702-558-8337;89193;-114,9721;35,9279;2;101
3996;2002;14505 Lindbergh Street;Carson City;NV;775-882-6900;89714;-119,7764;39,1678;2;2750
3997;1234;0 Center Plaza;Miami;FL;305-180-3850;33190;-80,3483;25,5593;1;2828
3998;3120;30634 Sloan Junction;Mobile;AL;251-350-6213;36622;-88,178;30,6589;2;3133
3999;3143;7261 Grasskamp Park;Murfreesboro;TN;615-295-6820;37131;-86,421;35,8596;2;4458
4000;3757;4850 Union Terrace;Lake Worth;FL;561-590-6915;33467;-80,1683;26,6104;1;445
4001;3467;11 Oriole Crossing;Baltimore;MD;443-864-5600;21229;-76,6899;39,2856;1;2464
4002;1213;06 Crownhardt Avenue;Ashburn;VA;571-744-7729;22093;-77,6452;39,0853;2;732
4003;1929;200 Hansons Parkway;Richmond;VA;804-452-1369;23220;-77,4588;37,5498;2;3738
4004;3314;3506 East Pass;Boston;MA;617-792-0169;02124;-71,071;42,2868;1;4292
4005;2160;9 Esch Pass;Minneapolis;MN;651-894-1585;55402;-93,2759;44,9762;2;3996
4006;1921;476 Katie Road;Kansas City;KS;913-235-7221;66160;-94,7495;39,0966;1;2156
4007;3378;64336 Fieldstone Trail;Miami;FL;305-975-9168;33185;-80,4497;25,7274;1;4768
4008;3114;9 Pepper Wood Hill;Nashville;TN;615-966-5715;37250;-86,7852;36,1866;1;769
4009;3113;920 Havey Alley;Valley Forge;PA;484-873-1174;19495;-75,7481;39,9832;1;662
4010;2947;8204 Superior Drive;Cleveland;OH;216-575-2135;44105;-81,619;41,4509;2;451
4011;3307;1 Schlimgen Park;Washington;DC;202-373-6262;20436;-77,0211;38,8959;1;3051
4012;3149;11055 Cambridge Trail;Tulsa;OK;918-310-1261;74103;-95,9954;36,1539;1;1
4013;2228;08 Esker Alley;Champaign;IL;217-930-8231;61825;-88,1961;40,1399;2;3155
4014;1926;0812 1st Parkway;Jefferson City;MO;573-647-5314;65110;-92,2493;38,5309;2;2712
4015;2940;86128 Arizona Point;Long Beach;CA;562-135-7412;90847;-118,2987;33,7866;2;1980
4016;2260;47 Coleman Place;Houston;TX;713-802-7979;77240;-95,4342;29,834;2;307
4017;2054;7 Vahlen Circle;Knoxville;TN;865-572-4822;37931;-84,1201;35,9924;1;3937
4018;1713;2086 Spohn Alley;Lake Worth;FL;561-377-7358;33462;-80,0794;26,5747;1;4135
4019;1868;00257 Longview Terrace;Tacoma;WA;253-533-7029;98442;-122,4185;47,3081;1;4888
4020;3101;3 Clemons Terrace;Charleston;SC;843-536-8416;29403;-79,9493;32,7976;1;1331
4021;1907;5 Cherokee Center;Cape Coral;FL;239-700-6121;33915;-81,8934;26,6599;2;258
4022;3873;39 Eliot Street;Irvine;CA;714-882-0979;92717;-117,8398;33,6462;2;2053
4023;3745;77 Gulseth Crossing;Houston;TX;713-400-1443;77276;-95,3668;29,7575;1;496
4024;1428;776 Badeau Junction;Ashburn;VA;571-164-6151;22093;-77,6452;39,0853;1;4891
4025;3820;738 Donald Hill;Glendale;AZ;602-172-4100;85311;-112,1872;33,2765;1;1179
4026;1887;79 Independence Center;San Antonio;TX;830-662-1853;78255;-98,6873;29,6701;2;4525
4027;2325;559 Kensington Hill;New York City;NY;917-172-3336;10155;-73,968;40,7611;2;4003
4028;3388;6793 Oak Pass;Spartanburg;SC;864-940-2344;29305;-82,1055;35,1114;2;1039
4029;3145;77 Village Plaza;Knoxville;TN;865-500-6037;37995;-83,9622;35,9901;2;2321
4030;2572;66137 Petterle Circle;Fort Smith;AR;479-868-4582;72916;-94,3703;35,2502;1;4820
4031;3972;7 Village Place;Orange;CA;858-791-7934;92668;-117,8742;33,7867;1;4595
4032;3203;55 6th Court;Grand Forks;ND;701-448-0326;58207;-97,3944;47,9335;2;3517
4033;1939;1 Dottie Lane;Warren;MI;810-238-6803;48092;-83,0643;42,5125;2;1821
4034;2629;9 Amoth Alley;Dallas;TX;214-761-2165;75287;-96,8314;33,0005;2;3888
4035;2710;239 Becker Way;Monticello;MN;763-456-4409;55565;-93,8881;45,2009;1;90
4036;1553;0 Arrowood Drive;Rochester;NY;585-713-0487;14624;-77,7311;43,1216;1;1690
4037;3764;78 Ohio Hill;Des Moines;IA;515-912-2921;50347;-93,5722;41,6727;1;1432
4038;3671;5 Gateway Alley;Mobile;AL;251-900-3871;36670;-88,178;30,6589;1;3135
4039;3285;1 Portage Terrace;Reno;NV;775-242-4314;89510;-119,6027;39,7699;1;4043
4040;1240;27270 Hintze Center;Huntington;WV;304-657-6278;25709;-82,4183;38,1321;2;2398
4041;3603;9574 Hauk Parkway;Saint Louis;MO;314-170-3926;63136;-90,27;38,7196;2;403
4042;3632;285 Forest Run Park;Knoxville;TN;865-319-2778;37924;-83,8021;36,032;2;1788
4043;2057;3497 Carey Alley;Chattanooga;TN;423-534-7886;37410;-85,3138;35,0018;2;116
4044;2106;6 Mifflin Street;Colorado Springs;CO;719-856-1852;80905;-104,837;38,8377;2;2631
4045;1542;516 Carberry Trail;Indianapolis;IN;317-283-1492;46266;-86,1328;39,7795;1;1564
4046;3564;1027 Packers Street;Oklahoma City;OK;405-828-4626;73142;-97,6251;35,599;2;347
4047;1921;109 Gulseth Drive;Pasadena;CA;626-566-8525;91125;-118,2987;33,7866;2;92
4048;1519;95313 Everett Point;Knoxville;TN;865-610-3621;37924;-83,8021;36,032;2;2210
4049;1322;753 Sundown Terrace;Albuquerque;NM;505-183-6762;87110;-106,5781;35,1104;1;4230
4050;2968;85053 Onsgard Road;Baltimore;MD;443-383-7149;21211;-76,6336;39,3316;2;2629
4051;2349;43339 Stephen Lane;Naples;FL;305-876-2317;33961;-81,6669;26,045;1;4929
4052;2974;125 Continental Court;Wichita;KS;316-252-7954;67260;-97,2936;37,7194;2;4401
4053;1910;8 New Castle Park;Washington;DC;202-155-8526;20530;-77,027;38,8976;1;3527
4054;3529;082 Superior Pass;Philadelphia;PA;215-512-3184;19191;-75,1179;40,0018;2;2015
4055;2191;288 Prairie Rose Hill;Orlando;FL;321-863-1757;32803;-81,3535;28,5559;2;115
4056;1371;720 Bashford Way;Las Vegas;NV;702-632-4433;89178;-115,2861;35,9977;2;3922
4057;3604;33 Grim Trail;Dayton;OH;937-336-2749;45454;-84,2686;39,7505;1;1862
4058;3879;895 Rockefeller Place;London;KY;606-871-2070;40745;-84,1156;37,1376;2;4429
4059;2568;88085 Scoville Parkway;Salt Lake City;UT;801-580-6603;84152;-111,6627;40,7286;1;2441
4060;3800;391 Saint Paul Circle;Montpelier;VT;802-718-0640;05609;-72,585;44,2595;2;2840
4061;2757;45 Jana Hill;Newport News;VA;757-985-9956;23605;-76,4332;37,0156;1;4872
4062;2195;19866 Welch Circle;Palm Bay;FL;321-714-7487;32909;-80,6473;27,9694;2;4998
4063;1757;7 Bowman Avenue;Huntsville;AL;256-718-3637;35810;-86,6091;34,7784;1;3474
4064;3678;07 Mifflin Drive;Elmira;NY;607-765-4936;14905;-76,8397;42,0869;2;3189
4065;1831;2 Oak Road;Marietta;GA;770-644-7964;30061;-84,556;33,9328;2;4198
4066;2315;49985 Center Parkway;Bakersfield;CA;661-829-5244;93386;-118,9052;35,2944;1;909
4067;2258;371 Erie Point;Louisville;KY;502-847-7164;40233;-85,6768;38,189;2;1021
4068;3746;256 Del Sol Point;Philadelphia;PA;215-316-3534;19125;-75,1262;39,9788;1;3390
4069;2361;985 Ronald Regan Park;Tulsa;OK;918-348-2373;74116;-95,8477;36,175;1;3586
4070;4000;21508 Basil Point;Hartford;CT;860-423-2016;06140;-72,7188;41,7918;2;4988
4071;1645;53715 Scoville Road;Southfield;MI;810-333-6988;48076;-83,2058;42,4981;2;891
4072;2161;2382 Dawn Place;Waterbury;CT;203-559-8222;06721;-72,9275;41,3657;2;1274
4073;2828;0 Commercial Street;Denton;TX;682-745-2933;76205;-97,1282;33,1903;2;413
4074;1369;07 Westerfield Hill;Cincinnati;OH;513-234-3628;45249;-84,3307;39,2692;1;645
4075;1463;3937 Independence Street;Nashville;TN;615-270-9954;37220;-86,7697;36,0641;2;3952
4076;3960;27 Eggendart Place;Conroe;TX;936-901-6724;77305;-95,3832;30,2906;1;4620
4077;2218;157 Pankratz Center;Boston;MA;617-746-7868;02283;-70,9196;42,3389;2;4239
4078;2859;61804 Summit Center;Miami Beach;FL;305-482-3635;33141;-80,1446;25,8486;2;2885
4079;3324;4075 Waywood Pass;Savannah;GA;912-945-6442;31422;-81,0716;31,9714;1;4357
4080;2919;78 Amoth Street;Visalia;CA;559-180-1424;93291;-119,301;36,3551;1;1961
4081;3541;981 Dovetail Crossing;Greeley;CO;970-101-8472;80638;-104,315;40,5009;1;1269
4082;1688;4700 Brickson Park Trail;Newark;DE;302-386-8147;19714;-75,597;39,5645;2;2786
4083;2471;9996 Westport Drive;Dallas;TX;214-201-0223;75397;-96,7776;32,7673;2;323
4084;2048;0 Carpenter Terrace;Atlanta;GA;678-732-2385;30306;-84,3514;33,786;2;2078
4085;3096;92 Cambridge Lane;Newark;NJ;201-371-9294;07112;-74,2131;40,7107;2;3374
4086;3045;8715 Russell Pass;Fort Lauderdale;FL;754-548-5634;33320;-80,2582;26,1625;1;805
4087;3666;99 Declaration Place;San Antonio;TX;210-356-4552;78215;-98,4793;29,4413;1;3233
4088;1643;3 Kropf Drive;Jeffersonville;IN;812-297-7263;47134;-85,7321;38,2868;1;1579
4089;2490;8694 Helena Avenue;Grand Junction;CO;970-365-9269;81505;-108,5968;39,1071;2;957
4090;3137;0 Cascade Point;Louisville;KY;502-902-1331;40225;-85,6768;38,189;2;1856
4091;1577;3835 Sachs Place;Dallas;TX;214-164-0583;75277;-96,7776;32,7673;1;3172
4092;3586;405 Londonderry Parkway;El Paso;TX;915-243-2118;88574;-106,3;31,6948;2;334
4093;1444;19 Del Mar Terrace;Atlanta;GA;678-882-9721;30328;-84,3958;33,9335;2;4197
4094;1649;1371 Eastwood Alley;Birmingham;AL;205-799-5074;35279;-86,9292;33,5446;2;2022
4095;2865;73992 4th Drive;Saint Louis;MO;314-849-2065;63104;-90,2185;38,6128;2;3837
4096;3887;6 East Alley;Albany;NY;518-219-0583;12205;-73,8207;42,7198;2;3653
4097;2656;4882 3rd Center;Portland;OR;503-638-4629;97296;-122,3748;45,5806;1;3394
4098;2240;41635 Sutherland Way;Henderson;NV;702-477-6528;89074;-115,0857;36,0384;2;2894
4099;3075;4 Calypso Avenue;Newton;MA;508-740-2861;02162;-71,254;42,3319;1;1545
4100;3769;434 Shasta Way;Washington;DC;202-890-5335;20005;-77,0312;38,9067;2;1605
4101;2729;1297 8th Junction;Tucson;AZ;520-562-7337;85720;-111,8907;31,9701;2;3739
4102;2447;785 Doe Crossing Pass;Naples;FL;239-445-9495;34102;-81,7953;26,134;1;3635
4103;1827;59 Brentwood Alley;Garland;TX;214-527-9633;75049;-96,7776;32,7673;1;3038
4104;2148;91197 Luster Crossing;Kansas City;MO;816-938-8837;64109;-94,5674;39,0663;2;368
4105;1446;6 Bay Court;Wilmington;NC;910-593-1173;28405;-77,867;34,2651;2;2543
4106;2813;07 Manitowish Way;Anchorage;AK;907-837-6055;99599;-149,8804;61,1872;1;3640
4107;3933;26439 Birchwood Place;Omaha;NE;402-262-9996;68110;-95,9361;41,2933;2;4660
4108;1321;7 Amoth Drive;El Paso;TX;915-693-8628;88553;-106,3;31,6948;2;4519
4109;1799;128 Anzinger Court;Midland;TX;432-885-8274;79710;-102,0317;31,8693;1;4937
4110;2928;428 Meadow Vale Way;Huntsville;TX;936-109-1362;77343;-95,5953;30,7813;1;1129
4111;2499;90665 Valley Edge Road;Salem;OR;971-482-6782;97312;-123,0381;44,9364;1;1034
4112;3730;30 Paget Center;Fort Worth;TX;817-461-0959;76134;-97,3325;32,6469;1;4248
4113;1479;2 Schurz Lane;South Bend;IN;574-182-8378;46634;-86,293;41,5968;2;2924
4114;2158;8992 Golf View Center;Phoenix;AZ;520-884-0764;85025;-111,7236;33,4226;1;4972
4115;3725;03357 7th Circle;Arlington;VA;571-319-3403;22217;-77,113;38,8808;1;1303
4116;2858;80 Gerald Junction;Kansas City;MO;816-228-2369;64190;-94,8516;39,3432;2;2592
4117;3438;9 Grayhawk Circle;Colorado Springs;CO;719-854-6151;80940;-104,562;38,8247;2;4260
4118;3678;1 Pawling Parkway;Indianapolis;IN;317-208-0844;46254;-86,272;39,849;1;3170
4119;2765;8255 Daystar Crossing;Dallas;TX;214-891-3132;75287;-96,8314;33,0005;2;1099
4120;1602;073 Messerschmidt Road;Los Angeles;CA;818-122-2451;90010;-118,3027;34,0606;1;3530
4121;2808;4808 Di Loreto Trail;Austin;TX;512-994-7187;78749;-97,8508;30,2166;1;3651
4122;3621;24 Maple Pass;Portland;OR;503-743-2553;97211;-122,6448;45,5653;2;2668
4123;3788;269 Autumn Leaf Drive;Vero Beach;FL;772-850-8111;32964;-80,5726;27,709;1;1413
4124;3325;04 Transport Lane;Shreveport;LA;318-468-0653;71166;-93,7526;32,6076;2;4452
4125;3190;3 Shasta Lane;Washington;DC;202-110-5989;20299;-77,0146;38,8933;2;4316
4126;2201;9911 Florence Pass;Washington;DC;202-319-3591;20016;-77,086;38,9381;1;4752
4127;3446;29270 Marcy Point;Denver;CO;720-291-7875;80299;-104,4083;39,7388;2;3619
4128;2514;3 Huxley Street;San Francisco;CA;415-873-6894;94121;-122,4892;37,7786;2;3186
4129;2255;06153 Bluejay Center;Jackson;MS;601-986-3696;39282;-90,3972;32,3113;1;988
4130;1629;393 Harper Avenue;Birmingham;AL;205-574-8579;35263;-86,8094;33,5225;1;3118
4131;3410;85 Almo Park;Alexandria;VA;202-370-7238;22301;-77,0589;38,82;2;1223
4132;3732;15712 Golf View Hill;Fort Worth;TX;817-846-1639;76121;-97,2915;32,7714;2;2842
4133;3008;6 Boyd Circle;Austin;TX;512-833-4268;78744;-97,7472;30,1876;2;2898
4134;1657;6 Bonner Plaza;Wilmington;DE;302-614-7600;19810;-75,5064;39,8188;2;439
4135;3878;53 Truax Point;Vienna;VA;571-122-0158;22184;-77,2888;38,8318;1;3810
4136;1437;066 Jenifer Junction;New York City;NY;646-449-2293;10029;-73,9448;40,7918;2;1222
